domain,resolution_label,resolution_cycles,bin_index,cycle_start,cycle_end_exclusive,released_packets,delivered_packets,outstanding_packets_end,mean_delivery_latency,p95_delivery_latency,stall_events,buffer_occupancy_events,layer_release_counts,source_path,source_sha256,source_selector,metric_semantics,evidence_level
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4779,47790,47800,0,5,1237,30558.8,30564.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4779 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4780,47800,47810,0,4,1233,30564.75,30570.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4780 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4781,47810,47820,0,4,1229,30572.75,30577.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4781 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4782,47820,47830,0,2,1227,30580.5,30581.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4782 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4783,47830,47840,0,3,1224,30585.666666666668,30587.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4783 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4784,47840,47850,0,4,1220,30592.0,30594.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4784 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4785,47850,47860,0,3,1217,30598.333333333332,30600.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4785 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4786,47860,47870,0,3,1214,30604.666666666668,30607.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4786 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4787,47870,47880,0,2,1212,30610.5,30611.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4787 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4788,47880,47890,0,5,1207,30618.8,30624.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4788 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4789,47890,47900,0,4,1203,30624.75,30630.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4789 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4790,47900,47910,0,4,1199,30632.75,30637.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4790 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4791,47910,47920,0,2,1197,30640.5,30641.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4791 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4792,47920,47930,0,3,1194,30645.666666666668,30647.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4792 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4793,47930,47940,0,4,1190,30652.0,30654.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4793 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4794,47940,47950,0,3,1187,30658.333333333332,30660.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4794 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4795,47950,47960,0,3,1184,30664.666666666668,30667.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4795 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4796,47960,47970,0,2,1182,30670.5,30671.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4796 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4797,47970,47980,0,5,1177,30678.8,30684.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4797 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4798,47980,47990,0,4,1173,30684.75,30690.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4798 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4799,47990,48000,0,4,1169,30692.75,30697.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4799 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4800,48000,48010,0,2,1167,30700.5,30701.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4800 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4801,48010,48020,0,3,1164,30705.666666666668,30707.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4801 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4802,48020,48030,0,4,1160,30712.0,30714.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4802 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4803,48030,48040,0,3,1157,30718.333333333332,30720.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4803 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4804,48040,48050,0,3,1154,30724.666666666668,30727.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4804 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4805,48050,48060,0,2,1152,30730.5,30731.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4805 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4806,48060,48070,0,5,1147,30738.8,30744.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4806 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4807,48070,48080,0,4,1143,30744.75,30750.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4807 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4808,48080,48090,0,4,1139,30752.75,30757.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4808 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4809,48090,48100,0,2,1137,30760.5,30761.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4809 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4810,48100,48110,0,3,1134,30765.666666666668,30767.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4810 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4811,48110,48120,0,4,1130,30772.0,30774.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4811 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4812,48120,48130,0,3,1127,30778.333333333332,30780.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4812 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4813,48130,48140,0,3,1124,30784.666666666668,30787.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4813 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4814,48140,48150,0,2,1122,30790.5,30791.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4814 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4815,48150,48160,0,5,1117,30798.8,30804.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4815 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4816,48160,48170,0,4,1113,30804.75,30810.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4816 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4817,48170,48180,0,4,1109,30812.75,30817.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4817 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4818,48180,48190,0,2,1107,30820.5,30821.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4818 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4819,48190,48200,0,3,1104,30825.666666666668,30827.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4819 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4820,48200,48210,0,4,1100,30832.0,30834.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4820 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4821,48210,48220,0,3,1097,30838.333333333332,30840.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4821 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
